Region,Region Code,State,State Code,Age Groups,Age Groups Code,Year,Year Code,Count,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error
Midwest,CENS-R2,North Dakota,38,< 1 year,1,2004,2004,0,8022,0,0,0,0
Midwest,CENS-R2,North Dakota,38,< 1 year,1,2005,2005,0,8066,0,0,0,0
Midwest,CENS-R2,North Dakota,38,< 1 year,1,2006,2006,0,8427,0,0,0,0
Midwest,CENS-R2,North Dakota,38,< 1 year,1,2007,2007,0,8684,0,0,0,0
Midwest,CENS-R2,North Dakota,38,< 1 year,1,2008,2008,0,8610,0,0,0,0
Midwest,CENS-R2,North Dakota,38,< 1 year,1,2009,2009,0,8961,0,0,0,0
Midwest,CENS-R2,North Dakota,38,< 1 year,1,2010,2010,0,9033,0,0,0,0
Midwest,CENS-R2,North Dakota,38,< 1 year,1,2011,2011,0,9161,0,0,0,0
Midwest,CENS-R2,North Dakota,38,< 1 year,1,2012,2012,0,9797,0,0,0,0
Midwest,CENS-R2,North Dakota,38,< 1 year,1,2013,2013,0,10173,0,0,0,0
Midwest,CENS-R2,North Dakota,38,< 1 year,1,2014,2014,0,10883,0,0,0,0
Midwest,CENS-R2,North Dakota,38,< 1 year,1,2015,2015,0,11313,0,0,0,0
Midwest,CENS-R2,North Dakota,38,< 1 year,1,2016,2016,0,11275,0,0,0,0
Midwest,CENS-R2,North Dakota,38,< 1 year,1,2017,2017,0,10990,0,0,0,0
Midwest,CENS-R2,North Dakota,38,< 1 year,1,2018,2018,0,10609,0,0,0,0
Midwest,CENS-R2,North Dakota,38,< 1 year,1,2019,2019,0,10420,0,0,0,0
Midwest,CENS-R2,North Dakota,38,< 1 year,1,2020,2020,0,10384,0,0,0,0
Midwest,CENS-R2,North Dakota,38,< 1 year,1,2021,2021,0,9989,0,0,0,0
Midwest,CENS-R2,North Dakota,38,1-4 years,4-Jan,1999,1999,0,32285,0,0,0,0
Midwest,CENS-R2,North Dakota,38,1-4 years,4-Jan,2000,2000,0,31565,0,0,0,0
Midwest,CENS-R2,North Dakota,38,1-4 years,4-Jan,2001,2001,0,30708,0,0,0,0
Midwest,CENS-R2,North Dakota,38,1-4 years,4-Jan,2002,2002,0,30186,0,0,0,0
Midwest,CENS-R2,North Dakota,38,1-4 years,4-Jan,2003,2003,0,29841,0,0,0,0
Midwest,CENS-R2,North Dakota,38,1-4 years,4-Jan,2004,2004,0,30331,0,0,0,0
Midwest,CENS-R2,North Dakota,38,1-4 years,4-Jan,2005,2005,0,30815,0,0,0,0
Midwest,CENS-R2,North Dakota,38,1-4 years,4-Jan,2006,2006,0,31416,0,0,0,0
Midwest,CENS-R2,North Dakota,38,1-4 years,4-Jan,2007,2007,0,32339,0,0,0,0
Midwest,CENS-R2,North Dakota,38,1-4 years,4-Jan,2008,2008,0,33617,0,0,0,0
Midwest,CENS-R2,North Dakota,38,1-4 years,4-Jan,2009,2009,0,34629,0,0,0,0
Midwest,CENS-R2,North Dakota,38,1-4 years,4-Jan,2010,2010,0,35811,0,0,0,0
Midwest,CENS-R2,North Dakota,38,1-4 years,4-Jan,2011,2011,0,36597,0,0,0,0
Midwest,CENS-R2,North Dakota,38,1-4 years,4-Jan,2012,2012,0,37606,0,0,0,0
Midwest,CENS-R2,North Dakota,38,1-4 years,4-Jan,2013,2013,0,39169,0,0,0,0
Midwest,CENS-R2,North Dakota,38,1-4 years,4-Jan,2014,2014,0,40496,0,0,0,0
Midwest,CENS-R2,North Dakota,38,1-4 years,4-Jan,2015,2015,0,42316,0,0,0,0
Midwest,CENS-R2,North Dakota,38,1-4 years,4-Jan,2016,2016,0,43006,0,0,0,0
Midwest,CENS-R2,North Dakota,38,1-4 years,4-Jan,2017,2017,0,43296,0,0,0,0
Midwest,CENS-R2,North Dakota,38,1-4 years,4-Jan,2018,2018,0,43685,0,0,0,0
Midwest,CENS-R2,North Dakota,38,1-4 years,4-Jan,2019,2019,0,43589,0,0,0,0
Midwest,CENS-R2,North Dakota,38,1-4 years,4-Jan,2020,2020,0,42573,0,0,0,0
Midwest,CENS-R2,North Dakota,38,1-4 years,4-Jan,2021,2021,0,41022,0,0,0,0
Midwest,CENS-R2,North Dakota,38,5-9 years,9-May,1999,1999,0,43592,0,0,0,0
Midwest,CENS-R2,North Dakota,38,5-9 years,9-May,2000,2000,0,42674,0,0,0,0
Midwest,CENS-R2,North Dakota,38,5-9 years,9-May,2001,2001,0,41482,0,0,0,0
Midwest,CENS-R2,North Dakota,38,5-9 years,9-May,2002,2002,0,40437,0,0,0,0
Midwest,CENS-R2,North Dakota,38,5-9 years,9-May,2003,2003,0,39866,0,0,0,0
Midwest,CENS-R2,North Dakota,38,5-9 years,9-May,2004,2004,0,39155,0,0,0,0
Midwest,CENS-R2,North Dakota,38,5-9 years,9-May,2005,2005,0,38755,0,0,0,0
Midwest,CENS-R2,North Dakota,38,5-9 years,9-May,2006,2006,0,38214,0,0,0,0
Midwest,CENS-R2,North Dakota,38,5-9 years,9-May,2007,2007,0,38304,0,0,0,0
Midwest,CENS-R2,North Dakota,38,5-9 years,9-May,2008,2008,0,38530,0,0,0,0
Midwest,CENS-R2,North Dakota,38,5-9 years,9-May,2009,2009,0,39284,0,0,0,0
Midwest,CENS-R2,North Dakota,38,5-9 years,9-May,2010,2010,0,40390,0,0,0,0
Midwest,CENS-R2,North Dakota,38,5-9 years,9-May,2011,2011,0,41954,0,0,0,0
Midwest,CENS-R2,North Dakota,38,5-9 years,9-May,2012,2012,0,44241,0,0,0,0
Midwest,CENS-R2,North Dakota,38,5-9 years,9-May,2013,2013,0,46841,0,0,0,0
Midwest,CENS-R2,North Dakota,38,5-9 years,9-May,2014,2014,0,48478,0,0,0,0
Midwest,CENS-R2,North Dakota,38,5-9 years,9-May,2015,2015,0,49906,0,0,0,0
Midwest,CENS-R2,North Dakota,38,5-9 years,9-May,2016,2016,0,49803,0,0,0,0
Midwest,CENS-R2,North Dakota,38,5-9 years,9-May,2017,2017,0,49726,0,0,0,0
Midwest,CENS-R2,North Dakota,38,5-9 years,9-May,2018,2018,0,50385,0,0,0,0
Midwest,CENS-R2,North Dakota,38,5-9 years,9-May,2019,2019,0,51250,0,0,0,0
Midwest,CENS-R2,North Dakota,38,5-9 years,9-May,2020,2020,0,52132,0,0,0,0
Midwest,CENS-R2,North Dakota,38,5-9 years,9-May,2021,2021,0,52473,0,0,0,0
Midwest,CENS-R2,North Dakota,38,10-14 years,14-Oct,1999,1999,0,48152,0,0,0,0
Midwest,CENS-R2,North Dakota,38,10-14 years,14-Oct,2000,2000,0,47496,0,0,0,0
Midwest,CENS-R2,North Dakota,38,10-14 years,14-Oct,2001,2001,0,46102,0,0,0,0
Midwest,CENS-R2,North Dakota,38,10-14 years,14-Oct,2002,2002,0,45415,0,0,0,0
Midwest,CENS-R2,North Dakota,38,10-14 years,14-Oct,2003,2003,0,44440,0,0,0,0
Midwest,CENS-R2,North Dakota,38,10-14 years,14-Oct,2004,2004,0,43684,0,0,0,0
Midwest,CENS-R2,North Dakota,38,10-14 years,14-Oct,2005,2005,0,42713,0,0,0,0
Midwest,CENS-R2,North Dakota,38,10-14 years,14-Oct,2006,2006,0,41869,0,0,0,0
Midwest,CENS-R2,North Dakota,38,10-14 years,14-Oct,2007,2007,0,40978,0,0,0,0
Midwest,CENS-R2,North Dakota,38,10-14 years,14-Oct,2008,2008,0,40508,0,0,0,0
Midwest,CENS-R2,North Dakota,38,10-14 years,14-Oct,2009,2009,0,39961,0,0,0,0
Midwest,CENS-R2,North Dakota,38,10-14 years,14-Oct,2010,2010,0,39852,0,0,0,0
Midwest,CENS-R2,North Dakota,38,10-14 years,14-Oct,2011,2011,0,40177,0,0,0,0
Midwest,CENS-R2,North Dakota,38,10-14 years,14-Oct,2012,2012,0,41029,0,0,0,0
Midwest,CENS-R2,North Dakota,38,10-14 years,14-Oct,2013,2013,0,42277,0,0,0,0
Midwest,CENS-R2,North Dakota,38,10-14 years,14-Oct,2014,2014,0,43793,0,0,0,0
Midwest,CENS-R2,North Dakota,38,10-14 years,14-Oct,2015,2015,0,45608,0,0,0,0
Midwest,CENS-R2,North Dakota,38,10-14 years,14-Oct,2016,2016,0,46766,0,0,0,0
Midwest,CENS-R2,North Dakota,38,10-14 years,14-Oct,2017,2017,0,48107,0,0,0,0
Midwest,CENS-R2,North Dakota,38,10-14 years,14-Oct,2018,2018,0,49405,0,0,0,0
Midwest,CENS-R2,North Dakota,38,10-14 years,14-Oct,2019,2019,0,50594,0,0,0,0
Midwest,CENS-R2,North Dakota,38,10-14 years,14-Oct,2020,2020,0,51098,0,0,0,0
Midwest,CENS-R2,North Dakota,38,10-14 years,14-Oct,2021,2021,0,50695,0,0,0,0
Midwest,CENS-R2,North Dakota,38,15-19 years,15-19,1999,1999,0,54178,0,0,0,0
Midwest,CENS-R2,North Dakota,38,15-19 years,15-19,2000,2000,0,53733,0,0,0,0
Midwest,CENS-R2,North Dakota,38,15-19 years,15-19,2001,2001,0,55360,0,0,0,0
Midwest,CENS-R2,North Dakota,38,15-19 years,15-19,2002,2002,0,54264,0,0,0,0
Midwest,CENS-R2,North Dakota,38,15-19 years,15-19,2003,2003,0,53051,0,0,0,0
Midwest,CENS-R2,North Dakota,38,15-19 years,15-19,2004,2004,0,52541,0,0,0,0
Midwest,CENS-R2,North Dakota,38,15-19 years,15-19,2005,2005,0,51351,0,0,0,0
Midwest,CENS-R2,North Dakota,38,15-19 years,15-19,2006,2006,0,50296,0,0,0,0
Midwest,CENS-R2,North Dakota,38,15-19 years,15-19,2007,2007,0,49571,0,0,0,0
Midwest,CENS-R2,North Dakota,38,15-19 years,15-19,2008,2008,0,48731,0,0,0,0
Midwest,CENS-R2,North Dakota,38,15-19 years,15-19,2009,2009,0,48054,0,0,0,0
Midwest,CENS-R2,North Dakota,38,15-19 years,15-19,2010,2010,0,47612,0,0,0,0
Midwest,CENS-R2,North Dakota,38,15-19 years,15-19,2011,2011,0,47961,0,0,0,0
Midwest,CENS-R2,North Dakota,38,15-19 years,15-19,2012,2012,0,48255,0,0,0,0
Midwest,CENS-R2,North Dakota,38,15-19 years,15-19,2013,2013,0,49083,0,0,0,0
Midwest,CENS-R2,North Dakota,38,15-19 years,15-19,2014,2014,0,49577,0,0,0,0
Midwest,CENS-R2,North Dakota,38,15-19 years,15-19,2015,2015,0,50145,0,0,0,0
Midwest,CENS-R2,North Dakota,38,15-19 years,15-19,2016,2016,0,49874,0,0,0,0
Midwest,CENS-R2,North Dakota,38,15-19 years,15-19,2017,2017,0,49635,0,0,0,0
Midwest,CENS-R2,North Dakota,38,15-19 years,15-19,2018,2018,0,49985,0,0,0,0
Midwest,CENS-R2,North Dakota,38,15-19 years,15-19,2019,2019,0,50430,0,0,0,0
Midwest,CENS-R2,North Dakota,38,15-19 years,15-19,2020,2020,0,51367,0,0,0,0
Midwest,CENS-R2,North Dakota,38,15-19 years,15-19,2021,2021,0,53060,0,0,0,0
Midwest,CENS-R2,North Dakota,38,20-24 years,20-24,1999,1999,0,49765,0,0,0,0
Midwest,CENS-R2,North Dakota,38,20-24 years,20-24,2000,2000,0,50678,0,0,0,0
Midwest,CENS-R2,North Dakota,38,20-24 years,20-24,2001,2001,0,51488,0,0,0,0
Midwest,CENS-R2,North Dakota,38,20-24 years,20-24,2002,2002,0,54122,0,0,0,0
Midwest,CENS-R2,North Dakota,38,20-24 years,20-24,2003,2003,0,57270,0,0,0,0
Midwest,CENS-R2,North Dakota,38,20-24 years,20-24,2004,2004,0,60444,0,0,0,0
Midwest,CENS-R2,North Dakota,38,20-24 years,20-24,2005,2005,0,61691,0,0,0,0
Midwest,CENS-R2,North Dakota,38,20-24 years,20-24,2006,2006,0,63101,0,0,0,0
Midwest,CENS-R2,North Dakota,38,20-24 years,20-24,2007,2007,0,60345,0,0,0,0
Midwest,CENS-R2,North Dakota,38,20-24 years,20-24,2008,2008,0,59773,0,0,0,0
Midwest,CENS-R2,North Dakota,38,20-24 years,20-24,2009,2009,0,58792,0,0,0,0
Midwest,CENS-R2,North Dakota,38,20-24 years,20-24,2010,2010,0,59137,0,0,0,0
Midwest,CENS-R2,North Dakota,38,20-24 years,20-24,2011,2011,0,61382,0,0,0,0
Midwest,CENS-R2,North Dakota,38,20-24 years,20-24,2012,2012,0,65015,0,0,0,0
Midwest,CENS-R2,North Dakota,38,20-24 years,20-24,2013,2013,0,68536,0,0,0,0
Midwest,CENS-R2,North Dakota,38,20-24 years,20-24,2014,2014,0,69958,0,0,0,0
Midwest,CENS-R2,North Dakota,38,20-24 years,20-24,2015,2015,0,70454,0,0,0,0
Midwest,CENS-R2,North Dakota,38,20-24 years,20-24,2016,2016,0,68007,0,0,0,0
Midwest,CENS-R2,North Dakota,38,20-24 years,20-24,2017,2017,0,66210,0,0,0,0
Midwest,CENS-R2,North Dakota,38,20-24 years,20-24,2018,2018,0,65033,0,0,0,0
Midwest,CENS-R2,North Dakota,38,20-24 years,20-24,2019,2019,0,64008,0,0,0,0
Midwest,CENS-R2,North Dakota,38,20-24 years,20-24,2020,2020,0,63950,0,0,0,0
Midwest,CENS-R2,North Dakota,38,20-24 years,20-24,2021,2021,0,64813,0,0,0,0
Midwest,CENS-R2,North Dakota,38,25-29 years,25-29,1999,1999,0,39953,0,0,0,0
Midwest,CENS-R2,North Dakota,38,25-29 years,25-29,2000,2000,0,38359,0,0,0,0
Midwest,CENS-R2,North Dakota,38,25-29 years,25-29,2001,2001,0,36604,0,0,0,0
Midwest,CENS-R2,North Dakota,38,25-29 years,25-29,2002,2002,0,35694,0,0,0,0
Midwest,CENS-R2,North Dakota,38,25-29 years,25-29,2003,2003,0,35166,0,0,0,0
Midwest,CENS-R2,North Dakota,38,25-29 years,25-29,2004,2004,0,35776,0,0,0,0
Midwest,CENS-R2,North Dakota,38,25-29 years,25-29,2005,2005,0,35991,0,0,0,0
Midwest,CENS-R2,North Dakota,38,25-29 years,25-29,2006,2006,0,37963,0,0,0,0
Midwest,CENS-R2,North Dakota,38,25-29 years,25-29,2007,2007,0,42104,0,0,0,0
Midwest,CENS-R2,North Dakota,38,25-29 years,25-29,2008,2008,0,44815,0,0,0,0
Midwest,CENS-R2,North Dakota,38,25-29 years,25-29,2009,2009,0,47584,0,0,0,0
Midwest,CENS-R2,North Dakota,38,25-29 years,25-29,2010,2010,0,50000,0,0,0,0
Midwest,CENS-R2,North Dakota,38,25-29 years,25-29,2011,2011,0,51154,0,0,0,0
Midwest,CENS-R2,North Dakota,38,25-29 years,25-29,2012,2012,0,52423,0,0,0,0
Midwest,CENS-R2,North Dakota,38,25-29 years,25-29,2013,2013,0,54391,0,0,0,0
Midwest,CENS-R2,North Dakota,38,25-29 years,25-29,2014,2014,0,56769,0,0,0,0
Midwest,CENS-R2,North Dakota,38,25-29 years,25-29,2015,2015,0,59889,0,0,0,0
Midwest,CENS-R2,North Dakota,38,25-29 years,25-29,2016,2016,0,60131,0,0,0,0
Midwest,CENS-R2,North Dakota,38,25-29 years,25-29,2017,2017,0,60439,0,0,0,0
Midwest,CENS-R2,North Dakota,38,25-29 years,25-29,2018,2018,0,60360,0,0,0,0
Midwest,CENS-R2,North Dakota,38,25-29 years,25-29,2019,2019,0,59626,0,0,0,0
Midwest,CENS-R2,North Dakota,38,25-29 years,25-29,2020,2020,Suppressed,57873,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,25-29 years,25-29,2021,2021,0,55513,0,0,0,0
Midwest,CENS-R2,North Dakota,38,30-34 years,30-34,1999,1999,0,38532,0,0,0,0
Midwest,CENS-R2,North Dakota,38,30-34 years,30-34,2000,2000,0,38035,0,0,0,0
Midwest,CENS-R2,North Dakota,38,30-34 years,30-34,2001,2001,0,37773,0,0,0,0
Midwest,CENS-R2,North Dakota,38,30-34 years,30-34,2002,2002,Suppressed,37499,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,30-34 years,30-34,2003,2003,0,37760,0,0,0,0
Midwest,CENS-R2,North Dakota,38,30-34 years,30-34,2004,2004,0,38231,0,0,0,0
Midwest,CENS-R2,North Dakota,38,30-34 years,30-34,2005,2005,0,38299,0,0,0,0
Midwest,CENS-R2,North Dakota,38,30-34 years,30-34,2006,2006,0,37575,0,0,0,0
Midwest,CENS-R2,North Dakota,38,30-34 years,30-34,2007,2007,0,37712,0,0,0,0
Midwest,CENS-R2,North Dakota,38,30-34 years,30-34,2008,2008,0,37844,0,0,0,0
Midwest,CENS-R2,North Dakota,38,30-34 years,30-34,2009,2009,0,39644,0,0,0,0
Midwest,CENS-R2,North Dakota,38,30-34 years,30-34,2010,2010,0,41435,0,0,0,0
Midwest,CENS-R2,North Dakota,38,30-34 years,30-34,2011,2011,0,43851,0,0,0,0
Midwest,CENS-R2,North Dakota,38,30-34 years,30-34,2012,2012,0,46765,0,0,0,0
Midwest,CENS-R2,North Dakota,38,30-34 years,30-34,2013,2013,0,50292,0,0,0,0
Midwest,CENS-R2,North Dakota,38,30-34 years,30-34,2014,2014,0,52299,0,0,0,0
Midwest,CENS-R2,North Dakota,38,30-34 years,30-34,2015,2015,0,54415,0,0,0,0
Midwest,CENS-R2,North Dakota,38,30-34 years,30-34,2016,2016,0,54834,0,0,0,0
Midwest,CENS-R2,North Dakota,38,30-34 years,30-34,2017,2017,0,54340,0,0,0,0
Midwest,CENS-R2,North Dakota,38,30-34 years,30-34,2018,2018,0,54404,0,0,0,0
Midwest,CENS-R2,North Dakota,38,30-34 years,30-34,2019,2019,0,55174,0,0,0,0
Midwest,CENS-R2,North Dakota,38,30-34 years,30-34,2020,2020,0,55512,0,0,0,0
Midwest,CENS-R2,North Dakota,38,30-34 years,30-34,2021,2021,0,55211,0,0,0,0
Midwest,CENS-R2,North Dakota,38,35-39 years,35-39,1999,1999,Suppressed,48510,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,35-39 years,35-39,2000,2000,0,46679,0,0,0,0
Midwest,CENS-R2,North Dakota,38,35-39 years,35-39,2001,2001,0,43956,0,0,0,0
Midwest,CENS-R2,North Dakota,38,35-39 years,35-39,2002,2002,Suppressed,41727,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,35-39 years,35-39,2003,2003,0,39372,0,0,0,0
Midwest,CENS-R2,North Dakota,38,35-39 years,35-39,2004,2004,0,38063,0,0,0,0
Midwest,CENS-R2,North Dakota,38,35-39 years,35-39,2005,2005,0,37321,0,0,0,0
Midwest,CENS-R2,North Dakota,38,35-39 years,35-39,2006,2006,Suppressed,37177,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,35-39 years,35-39,2007,2007,Suppressed,37167,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,35-39 years,35-39,2008,2008,0,37068,0,0,0,0
Midwest,CENS-R2,North Dakota,38,35-39 years,35-39,2009,2009,Suppressed,36994,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,35-39 years,35-39,2010,2010,0,37088,0,0,0,0
Midwest,CENS-R2,North Dakota,38,35-39 years,35-39,2011,2011,0,37140,0,0,0,0
Midwest,CENS-R2,North Dakota,38,35-39 years,35-39,2012,2012,0,38730,0,0,0,0
Midwest,CENS-R2,North Dakota,38,35-39 years,35-39,2013,2013,0,41133,0,0,0,0
Midwest,CENS-R2,North Dakota,38,35-39 years,35-39,2014,2014,0,43404,0,0,0,0
Midwest,CENS-R2,North Dakota,38,35-39 years,35-39,2015,2015,0,46016,0,0,0,0
Midwest,CENS-R2,North Dakota,38,35-39 years,35-39,2016,2016,0,47747,0,0,0,0
Midwest,CENS-R2,North Dakota,38,35-39 years,35-39,2017,2017,Suppressed,49532,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,35-39 years,35-39,2018,2018,0,50936,0,0,0,0
Midwest,CENS-R2,North Dakota,38,35-39 years,35-39,2019,2019,0,52296,0,0,0,0
Midwest,CENS-R2,North Dakota,38,35-39 years,35-39,2020,2020,Suppressed,53104,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,35-39 years,35-39,2021,2021,0,53164,0,0,0,0
Midwest,CENS-R2,North Dakota,38,40-44 years,40-44,1999,1999,Suppressed,51351,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,40-44 years,40-44,2000,2000,Suppressed,51021,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,40-44 years,40-44,2001,2001,0,50298,0,0,0,0
Midwest,CENS-R2,North Dakota,38,40-44 years,40-44,2002,2002,Suppressed,49459,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,40-44 years,40-44,2003,2003,Suppressed,48466,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,40-44 years,40-44,2004,2004,0,47304,0,0,0,0
Midwest,CENS-R2,North Dakota,38,40-44 years,40-44,2005,2005,0,45530,0,0,0,0
Midwest,CENS-R2,North Dakota,38,40-44 years,40-44,2006,2006,Suppressed,43399,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,40-44 years,40-44,2007,2007,0,41478,0,0,0,0
Midwest,CENS-R2,North Dakota,38,40-44 years,40-44,2008,2008,Suppressed,39601,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,40-44 years,40-44,2009,2009,0,38455,0,0,0,0
Midwest,CENS-R2,North Dakota,38,40-44 years,40-44,2010,2010,0,38177,0,0,0,0
Midwest,CENS-R2,North Dakota,38,40-44 years,40-44,2011,2011,Suppressed,38473,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,40-44 years,40-44,2012,2012,0,38891,0,0,0,0
Midwest,CENS-R2,North Dakota,38,40-44 years,40-44,2013,2013,0,39620,0,0,0,0
Midwest,CENS-R2,North Dakota,38,40-44 years,40-44,2014,2014,0,39850,0,0,0,0
Midwest,CENS-R2,North Dakota,38,40-44 years,40-44,2015,2015,Suppressed,40395,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,40-44 years,40-44,2016,2016,0,39965,0,0,0,0
Midwest,CENS-R2,North Dakota,38,40-44 years,40-44,2017,2017,Suppressed,40474,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,40-44 years,40-44,2018,2018,Suppressed,41502,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,40-44 years,40-44,2019,2019,Suppressed,42852,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,40-44 years,40-44,2020,2020,0,44399,0,0,0,0
Midwest,CENS-R2,North Dakota,38,40-44 years,40-44,2021,2021,Suppressed,45957,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,45-49 years,45-49,1999,1999,0,46436,0,0,0,0
Midwest,CENS-R2,North Dakota,38,45-49 years,45-49,2000,2000,Suppressed,47600,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,45-49 years,45-49,2001,2001,0,48781,0,0,0,0
Midwest,CENS-R2,North Dakota,38,45-49 years,45-49,2002,2002,Suppressed,49267,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,45-49 years,45-49,2003,2003,Suppressed,49558,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,45-49 years,45-49,2004,2004,0,49849,0,0,0,0
Midwest,CENS-R2,North Dakota,38,45-49 years,45-49,2005,2005,Suppressed,49879,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,45-49 years,45-49,2006,2006,Suppressed,49518,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,45-49 years,45-49,2007,2007,Suppressed,48906,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,45-49 years,45-49,2008,2008,0,48213,0,0,0,0
Midwest,CENS-R2,North Dakota,38,45-49 years,45-49,2009,2009,Suppressed,47365,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,45-49 years,45-49,2010,2010,0,45966,0,0,0,0
Midwest,CENS-R2,North Dakota,38,45-49 years,45-49,2011,2011,Suppressed,44089,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,45-49 years,45-49,2012,2012,Suppressed,42716,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,45-49 years,45-49,2013,2013,Suppressed,41694,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,45-49 years,45-49,2014,2014,0,40923,0,0,0,0
Midwest,CENS-R2,North Dakota,38,45-49 years,45-49,2015,2015,Suppressed,40895,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,45-49 years,45-49,2016,2016,Suppressed,40707,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,45-49 years,45-49,2017,2017,Suppressed,40189,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,45-49 years,45-49,2018,2018,0,40081,0,0,0,0
Midwest,CENS-R2,North Dakota,38,45-49 years,45-49,2019,2019,Suppressed,39769,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,45-49 years,45-49,2020,2020,0,39417,0,0,0,0
Midwest,CENS-R2,North Dakota,38,45-49 years,45-49,2021,2021,Suppressed,38686,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,50-54 years,50-54,1999,1999,Suppressed,36468,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,50-54 years,50-54,2000,2000,Suppressed,38265,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,50-54 years,50-54,2001,2001,Suppressed,40379,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,50-54 years,50-54,2002,2002,Suppressed,41598,Suppressed,Suppressed,Suppressed,Suppressed
Midwest,CENS-R2,North Dakota,38,50-54 years,50-54,2003,2003,Suppressed,43274,Suppressed,Suppressed,Suppressed,Suppressed
